"OBJ_CD"	"FND_CD"	"FND_NM"	"CNTR_NM"	"ASST_LBLT"	"TP"	"TRD_DT"	"EFF_DT"	"MAT_DT"	"CURR"	"NOTN"	"MAT_PRD"	"CALL_YN"	"RISK_CALL_YN"	"STRUCT_COND"	"PAY_COND"	"PAY_FREQ"	"PAY_DCF"	"RCV_COND"	"RCV_FREQ"	"RCV_DCF"	"NOTE"	"CALL_DT"	"TRMNTN_DT"	"TYPE1"	"TYPE2"	"TYPE3"	"TYPE4"	"OPTN_FREQ"	"CALL_NOTICE"	"ADD_OPTN"	"UPFRNT"	"CREATED_AT"	"UPDATED_AT"
I250602FE002	"10206020"	FE_RT_ExoticSWAP	스마트프로웨이브 주식회사	부채	캐리	"20250602"	"20250602"	"20250902"	USD	3000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.55%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.55%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250604FE001	"10206020"	FE_RT_ExoticSWAP	스마트프로웨이브 주식회사	부채	자체발행	"20250604"	"20250604"	"20340304"	KRW	10000000000	8.75	N	""	STR(8.75y, 0.50% + 14*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~34회차: Min(0.50% + 14*(3.00% - Avg.3mKTB), 20%)
35회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250609FE001	"10206020"	FE_RT_ExoticSWAP	노무라파이낸셜증권(서울)	자산	자산	"20250609"	"20250616"	"20450616"	USD	30000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/o obs shift	"3"	Act/360	"구조화이자1: 9.70%(Zero)
구조화이자2: If USDKRW >= 900, 0.05%, otherwise 0.00%, 2025-06-16 지급"	""	"30/360"	Appendix1: Fixed Amount로 지급	""	""	Zero Callable	$Zero	""	""	Annual	"15 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250609FE002	"10206020"	FE_RT_ExoticSWAP	제이피모간체이스은행[서울지점]	자산	자산	"20250609"	"20250612"	"20400612"	KRW	50000000000	15	N	""	STR(15y, 5.20%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, w/o Cap, w/o Floor)	CD + 0.15%	"3"	Act/365	"5.20%*n/N(Zero)"	""	"30/360"	"이상한거지. Range Accrual + Zero callable
계산 1y 단위, 만기 일시 지급"	""	""	Range Accrual	KTB10y3y	ero	""	Annual	"7 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250611FE001	"10206020"	FE_RT_ExoticSWAP	스마트프로웨이브 주식회사	부채	MTM	"20250611"	"20250612"	"20400612"	KRW	5000000000	15	N	""	STR(15y, 10*5.20%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, w/o Cap, w/o Floor)	"1회차~60회차: 10*5.20%*n/N (30/360)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 3M 단위, 만기 일시 지급	""	""	Range Accrual	KTB10y3y	ero	""	Quarterly	"5 영업일 전"	Party A 임의종료 불가	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250611FE002	"10206020"	FE_RT_ExoticSWAP	스마트프로웨이브 주식회사	부채	캐리	"20250611"	"20250612"	"20250912"	KRW	5000000000	0.25	N	""	if CD < 10.00%, 10*5.10%, otherwise 0.00%	"10*(CD + 0.15%)"	"3"	Act/365	if CD < 10.00%, 10*5.10%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Range Accrual	KTB10y3y	ero	""	Quarterly	"5 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250611FE003	"10206020"	FE_RT_ExoticSWAP	스마트프로웨이브 주식회사	부채	MTM	"20250611"	"20250616"	"20450916"	USD	3000000	20.25	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*9.70% (30/360)
21회차: 10*0.75% (Act/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift
81회차: 10*0.75%"	"3"	Act/360	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250611FE004	"10206020"	FE_RT_ExoticSWAP	스마트프로웨이브 주식회사	부채	캐리	"20250611"	"20250616"	"20250916"	USD	3000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.60%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.60%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250618FE001	"10206020"	FE_RT_ExoticSWAP	신한은행	자산	자산	"20250618"	"20250624"	"20470624"	KRW	20000000000	22	N	""	CD + 0.15%	CD + 0.15%	"3"	Act/365	"4.52%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"18 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250620FE001	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	자체발행	"20250620"	"20250620"	"20450920"	KRW	10000000000	20.25	N	""	"STR(20.25y, 2.65% + Max[Index-2, 0]*0.10%, 2.65%, w/o Cap, w/o Floor)
Index : 구조화 스왑 포트폴리오"	"1회차~80회차: 2.65% + Max[Index-2, 0]*0.10%
81회차: 2.65%"	"3"	Act/365	"0.005"	"3"	Act/365	""	""	""	""	""	""	Index	Quarterly	"8 영업일 전"	Party A 임의종료 불가	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250620FE002	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	자체발행	"20250620"	"20250620"	"20290320"	KRW	10000000000	3.75	Y	Y	STR(3.75y, 0.50% + 30*(3.75% - 3.75%), 0.50%, w/o Cap, w/o Floor)	"1회차~14회차: 0.50% + 30*(3.75% - 3.75%)
15회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	"20251218"	"20260320"	""	""	""	Floater	Quarterly	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250620FE003	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	자체발행	"20250620"	"20250620"	"20290320"	KRW	10000000000	3.75	N	""	STR(3.75y, 0.50% + 30*(3.75% - Avg.3mKTB), 0.50%, w/o Cap, w/o Floor)	"1회차~14회차: 0.50% + 30*(3.75% - Avg.3mKTB)
15회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250623FE001	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	MTM	"20250623"	"20250624"	"20470624"	KRW	2000000000	22	N	""	"10*(CD + 0.15%)"	"10*4.52%(Zero)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	Party A 임의종료 불가	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250623FE002	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	캐리	"20250623"	"20250624"	"20250924"	KRW	2000000000	0.25	N	""	if CD < 10.00%, 10*4.42%, otherwise 0.00%	"10*(CD + 0.15%)"	"3"	Act/365	if CD < 10.00%, 10*4.42%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250623FE003	"10206020"	FE_RT_ExoticSWAP	Deutsche Bank AG	자산	자산	"20250623"	"20250701"	"20450701"	KRW	40000000000	20	N	""	"3mKTB + 0.20%"	"3mKTB + 0.20%"	"3"	Act/365	"4.55%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"18 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250630FE001	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	MTM	"20250630"	"20250701"	"20450701"	KRW	4000000000	20	N	""	"10*(3mKTB + 0.20%)"	"10*4.55%(Zero)"	""	"30/360"	"10*(3mKTB + 0.20%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	Party A 임의종료 불가	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250630FE002	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	캐리	"20250630"	"20250701"	"20251001"	KRW	4000000000	0.25	N	""	if 3mKTB < 10.00%, 10*4.45%, otherwise 0.00%	"10*(3mKTB + 0.20%)"	"3"	Act/365	if 3mKTB < 10.00%, 10*4.45%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250704FE012	"10206020"	FE_RT_ExoticSWAP	노무라파이낸셜증권(서울)	자산	자산	"20250704"	"20250709"	"20450709"	USD	20000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/o obs shift	"3"	Act/360	"구조화이자1: 9.13%(Zero)
구조화이자2: If USDKRW >= 900, 0.05%, otherwise 0.00%, 2026-07-09 지급"	""	"30/360"	"Appendix1: Fixed Amount로 지급,
2년차(2027년)부터 1년 단위로 계산"	""	""	Zero Callable	$Zero	""	""	Annual	"15 영업일 전"	"2027년(2회차)부터 매년 옵션 행사 가능"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250707FE001	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	MTM	"20250707"	"20250709"	"20450709"	USD	2000000	20	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*9.13% (30/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"2027년(2회차)부터 매년 옵션 행사 가능, Party A 임의종료 불가"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250707FE002	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	캐리	"20250707"	"20250709"	"20251009"	USD	2000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.03%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.03%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250711FE001	"10206020"	FE_RT_ExoticSWAP	노무라파이낸셜증권(서울)	자산	자산	"20250711"	"20250716"	"20450716"	USD	30000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/o obs shift	"3"	Act/360	"구조화이자1: 9.15%(Zero)
구조화이자2: If USDKRW >= 900, 0.05%, otherwise 0.00%, 2026-07-16 지급"	""	"30/360"	"Appendix1: Fixed Amount로 지급,
2년차(2027년)부터 1년 단위로 계산"	""	""	Zero Callable	$Zero	""	""	Annual	"15 영업일 전"	"2027년(2회차)부터 매년 옵션 행사 가능"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250715FE001	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	MTM	"20250715"	"20250716"	"20450716"	USD	3000000	20	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*9.15% (30/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"2027년(2회차)부터 매년 옵션 행사 가능, Party A 임의종료 불가"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250715FE002	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	캐리	"20250715"	"20250716"	"20251016"	USD	3000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.05%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.05%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250715FE003	"10206020"	FE_RT_ExoticSWAP	아틱서클제일차 주식회사	부채	자체발행	"20250715"	"20250715"	"20341015"	KRW	10000000000	9.25	Y	Y	STR(9.25y, 0.50% + 0.5*(3.00% - Avg.3mKTB), 0.50%, Cap 20.00%, w/o Floor)	"1회차~36회차: Min(0.50% + 0.5*(3.00% - Avg.3mKTB), 20.00%)
37회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	"20251113"	"20260115"	""	""	""	InvF	Quarterly	"10 영업일 전"	"2회차 종료일부터 조기종료 가능"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250715FE006	"10206020"	FE_RT_ExoticSWAP	JP Morgan Chase Bank NA	자산	자산	"20250715"	"20250723"	"20400723"	USD	10000000	15	N	""	STR(15y, 9.35%*n/N(Zero), Range Accrual USDCMT10y <= 6.50%, w/o Cap, w/o Floor)	SOFR Compound + 0.75%, 2 lookback w/o obs shift	"3"	Act/360	"9.35%*n/N(Zero)"	""	"30/360"	계산 3M 단위, 만기 일시 지급	""	""	Range Accrual	$CMT10y	$Zero	""	Quarterly	"10 영업일 전"	"2027년(2년차, 8회차)부터 옵션 행사 가능"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250715FE007	"10206020"	FE_RT_ExoticSWAP	Deutsche Bank AG	자산	자산	"20250715"	"20250725"	"20450725"	USD	30000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/ obs shift	"3"	Act/360	"9.33%(Zero)"	""	"30/360"	계산 3M 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Quarterly	"18 영업일 전"	"2027년(2년차, 8회차)부터 옵션 행사 가능"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250716FE001	"10206020"	FE_RT_ExoticSWAP	BNP Paribas SA	자산	자산	"20250715"	"20250725"	"20450725"	USD	10000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/o obs shift	"3"	Act/360	"9.26%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"20 영업일 전"	"2027년(2년차, 2회차)부터 옵션 행사 가능"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250716FE002	"10206020"	FE_RT_ExoticSWAP	아틱서클제일차 주식회사	부채	자체발행	"20250716"	"20250716"	"20350716"	KRW	7300000000	10	N	Y	STR(10y, 0.50% + 0.3*(4.50% - Avg.3mUST), Cap 30.00%, w/o Floor)	"1회차~39회차: Min(0.50% + 0.3*(4.50% - Avg.3mUST), 30%)
40회차: 0.50%"	""	Act/365	"0.005"	""	Act/360	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"2회차 종료일부터 조기종료 가능"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250716FE003	"10206020"	FE_RT_ExoticSWAP	신한은행	자산	자산	"20250716"	"20250728"	"20470728"	KRW	30000000000	22	N	""	CD + 0.15%	CD + 0.15%	"3"	Act/365	"4.60%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"18 영업일 전"	"2027년(2년차, 2회차)부터 매년 옵션 행사 가능"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250716FE004	"10206020"	FE_RT_ExoticSWAP	노무라파이낸셜증권(서울)	자산	자산	"20250716"	"20250729"	"20450729"	USD	30000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/o obs shift	"3"	Act/360	"구조화이자1: 9.50%(Zero)
구조화이자2: If USDKRW >= 900, 0.05%, otherwise 0.00%, 2026-07-29 지급"	""	"30/360"	"Appendix1: Fixed Amount로 지급,
2년차(2027년)부터 1년 단위로 계산"	""	""	Zero Callable	$Zero	""	""	Annual	"15 영업일 전"	"2027년(2년차, 2회차)부터 매년 옵션 행사 가능"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250722FE001	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	MTM	"20250722"	"20250723"	"20400723"	USD	1000000	15	N	""	STR(15y, 10*9.35%*n/N(Zero), Range Accrual USDCMT10y <= 6.50%, w/o Cap, w/o Floor)	"1회차~60회차: 10*9.35%*n/N(Zero)"	""	"30/360"	"1회차~60회차: 10*(SOFR Compound + 0.75%), 2 lookback w/o obs shift"	"3"	Act/360	계산 3M 단위, 만기 일시 지급	""	""	Range Accrual	$CMT10y	$Zero	""	Quarterly	"5 영업일 전"	"2027년(2년차, 8회차)부터 옵션 행사 가능, Party A 임의종료 불가"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250722FE002	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	캐리	"20250722"	"20250723"	"20251023"	USD	1000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.25%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 2 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.25%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Range Accrual	$CMT10y	$Zero	""	Quarterly	"5 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250723FE001	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	MTM	"20250723"	"20250725"	"20450725"	USD	1000000	20	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*9.26% (30/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"2027년(2년차, 2회차)부터 옵션 행사 가능, Party A 임의종료 불가"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250723FE002	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	캐리	"20250723"	"20250725"	"20251025"	USD	1000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.16%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.16%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250723FE003	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	MTM	"20250723"	"20250725"	"20450725"	USD	3000000	20	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~80회차: 10*9.33% (30/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift"	"3"	Act/360	계산 3M 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Quarterly	"10 영업일 전"	"2027년(2년차, 8회차)부터 옵션 행사 가능, Party A 임의종료 불가"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250723FE004	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	캐리	"20250723"	"20250725"	"20251025"	USD	3000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.23%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.23%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Quarterly	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250724FE001	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	MTM	"20250724"	"20250728"	"20470728"	KRW	3000000000	22	N	""	"10*(CD + 0.15%)"	"10*4.60%(Zero)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	"2027년(2년차, 2회차)부터 옵션 행사 가능, Party A 임의종료 불가"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250724FE002	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	캐리	"20250724"	"20250728"	"20251028"	KRW	3000000000	0.25	N	""	if CD < 10.00%, 10*4.50%, otherwise 0.00%	"10*(CD + 0.15%)"	"3"	Act/365	if CD < 10.00%, 10*4.50%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250724FE003	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	MTM	"20250724"	"20250729"	"20450729"	USD	3000000	20	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*9.50% (30/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"2027년(2년차, 2회차)부터 옵션 행사 가능, Party A 임의종료 불가"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250724FE004	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	캐리	"20250724"	"20250729"	"20251029"	USD	3000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.40%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.40%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250725FE001	"10206049"	FE_BTB_SWAP	Bank of America_Seoul	자산	""	"20250725"	"19000100"	"20270726"	KRW	0	0	N	""	Swaption 매수	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250725FE002	"10206049"	FE_BTB_SWAP	Bank of America_Seoul	부채	""	"20250725"	"19000100"	"20270726"	KRW	0	0	N	""	Swaption 매도	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250730FE001	"10206020"	FE_RT_ExoticSWAP	플레인커브제일차 주식회사	부채	자체발행	"20250730"	"20250730"	"20451210"	KRW	10000000000	20.5	N	""	"STR(20.5y, 3.5% + Max[Index, 0]*0.10%, 3.00% + Max[Index, 0]*0.10%, 3.00%, w/o Cap, w/o Floor)
Index : 구조화 스왑 포트폴리오"	"구조화이자1: 1회차~19회차: 0.50%, 20~41회차: 0.00%
구조화이자1 지급일: 2034-12-10
구조화이자2: 1회차~40회차: 3.00% + Max(Index1,0)*0.10%, 41회차: 3.00%"	"6"	Act/365	"0.005"	"6"	Act/365	구조화이자1: 19회차 일시지급	""	""	""	""	""	Index	Semi-Annual	"8 영업일 전"	"2028-12-10(7회차)부터 Index=0 인 경우에만 옵션 행사 가능, Party A 임의종료 불가"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250730FE002	"10206020"	FE_RT_ExoticSWAP	플레인커브제일차 주식회사	부채	자체발행	"20250730"	"20250730"	"20290430"	KRW	10000000000	3.75	Y	""	STR(3.75y, 0.50% + 30*(3.75% - 3.75%), 0.50%, w/o Cap, w/o Floor)	"1회차~14회차: 0.50% + 30*(3.75% - 3.75%), 15회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	"20251218"	"20260130"	""	""	""	Floater	Quarterly	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250730FE003	"10206020"	FE_RT_ExoticSWAP	플레인커브제일차 주식회사	부채	자체발행	"20250730"	"20250730"	"20290430"	KRW	10000000000	3.75	N	""	STR(3.75y, 0.50% + 30*(3.75% - Avg.3mKTB), 0.50%, w/o Cap, w/o Floor)	"1회차~14회차: 0.50% + 30*(3.75% - Avg.3mKTB), 15회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250731FE001	"10206020"	FE_RT_ExoticSWAP	Deutsche Bank AG	자산	자산	"20250731"	"20250806"	"20450806"	USD	30000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/ obs shift	"3"	Act/360	"9.21%(Zero)"	""	"30/360"	계산 3M 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Quarterly	"18 영업일 전"	"2027년(2년차, 8회차)부터 옵션 행사 가능"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250805FE001	"10206020"	FE_RT_ExoticSWAP	플레인커브제일차 주식회사	부채	MTM	"20250805"	"20250806"	"20450806"	USD	3000000	20	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~80회차: 10*9.21% (30/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift"	"3"	Act/360	계산 3M 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Quarterly	"10 영업일 전"	"2027년(2년차, 8회차)부터 옵션 행사 가능, Party A 임의종료 불가"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250805FE002	"10206020"	FE_RT_ExoticSWAP	플레인커브제일차 주식회사	부채	캐리	"20250805"	"20250806"	"20251106"	USD	3000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.11%, otherwise 0.00%	"10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.11%, otherwise 0.00%	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Quarterly	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I250807FE002	"10206020"	FE_RT_ExoticSWAP	Deutsche Bank AG	자산	자산	"20250807"	"20250812"	"20450812"	USD	20000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/ obs shift	"3"	Act/360	"9.00%(Zero)"	""	"30/360"	계산 3M 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Quarterly	"18 영업일 전"	"2027년(2년차, 8회차)부터 옵션 행사 가능"	""	2026-01-16 15:29:41	2026-01-16 15:29:41
